generation	transect	bl	bh	b	N	nsig	p
577	4	-2.001657632	1.397894915	-0.237644105	100	39	0.39
578	1	-1.613900897	1.542169044	-0.064579875	100	39	0.39
578	2	-1.290331585	2.051474636	-0.021780221	100	31	0.31
578	3	-1.424742591	1.794812676	0.023939235	100	47	0.47
578	4	-2.072757225	1.215687836	-0.177502777	100	42	0.42
579	1	-1.274900414	1.588343009	0.039130497	100	42	0.42
579	2	-1.879380741	1.49607257	-0.027706289	100	37	0.37
579	3	-1.65709048	2.324223111	0.07606517	100	36	0.36
579	4	-2.028090381	1.844542226	-0.156880099	100	44	0.44
580	1	-1.597343502	1.829874596	-0.012693255	100	43	0.43
580	2	-1.282782013	1.403540403	0.056001931	100	42	0.42
580	3	-1.861169933	1.857059877	0.069118773	100	44	0.44
580	4	-1.929486453	1.286334154	-0.204815877	100	43	0.43
581	1	-1.418877992	1.788275745	0.013347095	100	45	0.45
581	2	-1.251670456	1.622081769	-0.092564298	100	32	0.32
581	3	-1.632750625	1.828285213	0.102325169	100	40	0.4
581	4	-1.930223753	1.359506128	-0.286301135	100	40	0.4
582	1	-1.642515471	1.763498169	0.00955929	100	40	0.4
582	2	-1.257216603	1.658159861	-0.012277664	100	33	0.33
582	3	-1.772104783	2.04698183	0.120730821	100	42	0.42
582	4	-2.016234473	1.614172409	-0.216473197	100	42	0.42
583	1	-1.782610726	1.667145798	0.015125132	100	36	0.36
583	2	-1.396019326	1.533651407	-0.081575481	100	33	0.33
583	3	-1.612892938	1.728960674	0.088132008	100	41	0.41
583	4	-1.876799197	1.858574725	-0.367951145	100	45	0.45
584	1	-1.373280051	1.887236609	0.068447501	100	41	0.41
584	2	-1.406953038	1.632836604	-0.054475765	100	36	0.36
584	3	-1.128134642	1.611770999	0.190740582	100	44	0.44
584	4	-1.729756403	1.683033701	-0.223897625	100	41	0.41
585	1	-1.711281173	1.952550475	-0.006390212	100	41	0.41
585	2	-1.262554494	1.91174446	0.039857124	100	30	0.3
585	3	-1.740313471	1.542088131	0.125409637	100	43	0.43
585	4	-1.903345175	1.960109177	-0.109318757	100	35	0.35
586	1	-1.65946386	1.976092285	0.064227762	100	43	0.43
586	2	-1.538722401	1.569713696	0.076118597	100	29	0.29
586	3	-1.817229615	1.669210532	0.113599037	100	39	0.39
586	4	-1.904881551	2.205080604	-0.119661932	100	46	0.46
587	1	-1.922399883	2.017933425	-0.019063603	100	34	0.34
587	2	-1.735924279	1.686199697	0.051064712	100	40	0.4
587	3	-1.347718768	1.871754351	0.037027268	100	34	0.34
587	4	-1.862251961	1.755751559	-0.22652988	100	41	0.41
588	1	-1.679538053	2.454482751	0.094805062	100	33	0.33
588	2	-1.505300047	1.602833757	-0.07307514	100	37	0.37
588	3	-1.760848271	1.748511111	0.123564237	100	37	0.37
588	4	-1.822023604	1.85116583	-0.095602722	100	34	0.34
589	1	-1.474834416	1.846393527	-0.022922828	100	38	0.38
589	2	-1.504679087	1.68144415	0.052999972	100	38	0.38
589	3	-1.571903699	1.676893017	0.040699559	100	41	0.41
589	4	-2.168888867	1.77371979	-0.106594936	100	39	0.39
590	1	-1.982182726	1.695030923	0.034363763	100	34	0.34
590	2	-1.627164571	1.540983844	0.043664882	100	36	0.36
590	3	-1.458097125	1.81736814	0.098081002	100	45	0.45
590	4	-2.313943489	1.707934976	-0.154020245	100	44	0.44
591	1	-1.672742234	1.945772751	0.116926779	100	39	0.39
591	2	-1.444748338	1.653375434	0.040568473	100	42	0.42
591	3	-1.474009547	3.0482509	0.089268506	100	44	0.44
591	4	-1.912179182	2.127729136	-0.150777432	100	34	0.34
592	1	-1.371506032	2.171786523	0.124614854	100	34	0.34
592	2	-1.319714191	1.614536809	-0.057593783	100	41	0.41
592	3	-1.498296108	2.80085236	0.046117836	100	38	0.38
592	4	-1.830434359	1.658905645	-0.231337825	100	44	0.44
593	1	-1.58124069	1.30832646	0.10209191	100	37	0.37
593	2	-1.433049946	1.675457129	0.033812051	100	29	0.29
593	3	-1.31689832	2.362445447	0.095851164	100	36	0.36
593	4	-2.011001792	2.175124824	-0.166296278	100	38	0.38
594	1	-1.525453137	1.343536568	-0.003385409	100	42	0.42
594	2	-1.572740753	1.569012003	-0.031129082	100	34	0.34
594	3	-1.656489211	2.045090996	0.042273237	100	39	0.39
594	4	-1.898457407	1.933795015	-0.234159638	100	38	0.38
595	1	-1.431103642	1.3498235	0.018771682	100	35	0.35
595	2	-1.562844012	1.581999941	0.104524143	100	34	0.34
595	3	-1.315184981	2.29823655	0.08867277	100	32	0.32
595	4	-1.805625509	1.863320119	-0.08034831	100	35	0.35
596	1	-1.579278022	1.325415946	0.163452822	100	34	0.34
596	2	-1.474824145	1.406537033	0.018895472	100	33	0.33
596	3	-1.16723047	2.438989978	0.02228233	100	30	0.3
596	4	-1.769936594	1.931639678	-0.072859026	100	38	0.38
597	1	-1.483845325	1.404377557	0.207597642	100	31	0.31
597	2	-1.650676987	1.549595711	0.053019538	100	34	0.34
597	3	-1.269089136	1.930817889	0.089438745	100	35	0.35
597	4	-1.932378433	1.716644034	-0.123575902	100	43	0.43
598	1	-1.639490542	1.828111943	0.086579965	100	33	0.33
598	2	-1.636981588	1.461022379	-0.033144056	100	36	0.36
598	3	-1.276230786	1.858248631	0.018746176	100	31	0.31
598	4	-1.877615784	1.86388451	-0.065370604	100	37	0.37
599	1	-1.533153682	1.680137168	0.064350094	100	41	0.41
599	2	-1.584145154	1.79494168	0.045899733	100	38	0.38
599	3	-1.299526766	2.720755068	-0.020323081	100	25	0.25
599	4	-1.835109924	2.133829626	-0.072658236	100	37	0.37
600	1	-1.018061935	1.698607473	0.255499343	100	41	0.41
600	2	-1.520479842	1.413177086	0.01030902	100	42	0.42
600	3	-1.011427573	2.201585857	0.342786904	100	32	0.32
600	4	-1.680588524	1.804992489	-0.111952915	100	36	0.36
601	1	-0.980024068	1.826705456	0.427227753	100	35	0.35
601	2	-1.971405102	1.297588063	-0.028479222	100	37	0.37
601	3	-0.976787327	2.205173828	0.355278299	100	35	0.35
601	4	-1.689032602	1.766121952	-0.245125007	100	43	0.43
602	1	-0.856084236	1.976092664	0.449924939	100	44	0.44
602	2	-1.89155474	1.190872116	-0.137080865	100	40	0.4
602	3	-0.943660685	2.633835524	0.43116063	100	35	0.35
602	4	-1.828284053	1.669435688	-0.235616506	100	42	0.42
603	1	-1.080036242	2.306523644	0.381780174	100	38	0.38
603	2	-1.733214698	1.190496179	-0.089763459	100	30	0.3
603	3	-0.935300098	2.661855123	0.420531548	100	30	0.3
603	4	-2.181102936	1.344589927	-0.127494633	100	41	0.41
604	1	-1.004711558	1.862178655	0.432368735	100	45	0.45
604	2	-1.518564794	1.411136988	-0.069863549	100	34	0.34
604	3	-0.970556259	2.297266966	0.300168914	100	37	0.37
604	4	-2.189638723	1.218279976	-0.263312312	100	41	0.41
605	1	-0.841959603	2.089138329	0.409482877	100	43	0.43
605	2	-1.64520655	1.831422461	-0.06300582	100	37	0.37
605	3	-1.002766975	2.186510353	0.377663662	100	35	0.35
605	4	-1.876971735	1.261940347	-0.25884903	100	40	0.4
606	1	-0.984172942	1.910337372	0.299026997	100	41	0.41
606	2	-1.897269269	1.16056779	-0.122847736	100	37	0.37
606	3	-0.924374248	2.060475545	0.378005829	100	37	0.37
606	4	-2.010606761	1.492801965	-0.147412271	100	37	0.37
607	1	-0.882459584	1.670019911	0.291766237	100	35	0.35
607	2	-1.647229367	1.44264053	-0.225420688	100	38	0.38
607	3	-0.868465731	1.815611993	0.289250517	100	35	0.35
607	4	-1.927458959	1.271705105	-0.172070456	100	41	0.41
608	1	-0.863408143	1.481979637	0.371583751	100	41	0.41
608	2	-1.787092773	1.483500188	-0.157961756	100	45	0.45
608	3	-0.818354138	2.084325054	0.257116824	100	43	0.43
608	4	-2.084120578	1.30673551	-0.037751555	100	41	0.41
609	1	-0.881499755	1.615912023	0.318983939	100	39	0.39
609	2	-1.484157367	1.346562245	-0.24612268	100	35	0.35
609	3	-0.97034254	2.056019761	0.213450179	100	40	0.4
609	4	-2.340032188	1.232956709	-0.102171255	100	37	0.37
610	1	-0.779235342	1.588598177	0.362756383	100	42	0.42
610	2	-1.684819213	1.078917384	-0.119297815	100	40	0.4
610	3	-1.008020061	2.474321517	0.287016131	100	39	0.39
610	4	-2.557526947	1.309450492	-0.066320226	100	38	0.38
611	1	-0.766678631	1.832680893	0.294306708	100	38	0.38
611	2	-1.539733248	1.03380588	-0.168511588	100	44	0.44
611	3	-1.010297839	2.239275056	0.268440509	100	40	0.4
611	4	-2.166553309	1.66925793	-0.055622069	100	39	0.39
612	1	-1.065642522	1.662969838	0.248023821	100	40	0.4
612	2	-1.598494145	1.03215492	-0.160769253	100	34	0.34
612	3	-1.152013499	2.376565292	0.32581899	100	39	0.39
612	4	-2.477565476	1.488435793	-0.122784017	100	41	0.41
613	1	-1.077883121	1.999495893	0.248983401	100	39	0.39
613	2	-1.636847283	1.321578075	-0.253429141	100	34	0.34
613	3	-0.92318918	2.108853099	0.212047836	100	30	0.3
613	4	-2.362459536	1.541404882	-0.12634826	100	47	0.47
614	1	-0.872578711	1.832094089	0.284738205	100	38	0.38
614	2	-1.964700915	1.195151407	-0.204244453	100	42	0.42
614	3	-0.861676789	2.186725299	0.214924466	100	36	0.36
614	4	-2.343926036	1.377978577	-0.116297272	100	44	0.44
615	1	-0.792400859	1.811916534	0.186943988	100	35	0.35
615	2	-1.868663148	1.358523947	-0.31808942	100	35	0.35
615	3	-1.016772474	1.877954426	0.147728725	100	35	0.35
615	4	-2.355668307	1.44842691	-0.24109804	100	47	0.47
616	1	-0.851638992	1.856841464	0.28511001	100	32	0.32
616	2	-1.64636154	1.372990907	-0.30413633	100	42	0.42
616	3	-0.932679433	1.707862795	0.349592119	100	36	0.36
616	4	-1.96811761	1.260305764	-0.256881466	100	37	0.37
617	1	-0.827090316	2.839049762	0.208338058	100	31	0.31
617	2	-1.676670599	1.857004715	-0.232512856	100	36	0.36
617	3	-1.021216416	1.877459467	0.134615618	100	38	0.38
617	4	-2.181499779	1.262693361	-0.268611641	100	43	0.43
618	1	-0.942963108	2.46094044	0.285685448	100	40	0.4
618	2	-1.521517982	1.480575052	-0.289643284	100	42	0.42
618	3	-0.943337889	2.33594826	0.148777386	100	36	0.36
618	4	-2.049285644	1.299430508	-0.234930865	100	38	0.38
619	1	-0.992949449	2.023685729	0.226554985	100	38	0.38
619	2	-1.711174602	1.390174081	-0.315871902	100	41	0.41
619	3	-1.010404707	1.967203428	0.29546635	100	38	0.38
619	4	-2.548181494	1.397793168	-0.185028884	100	50	0.5
620	1	-0.962083768	1.70161075	0.344318254	100	34	0.34
620	2	-1.715785196	1.556511234	-0.361431331	100	48	0.48
620	3	-0.933871862	2.036116361	0.207544882	100	35	0.35
620	4	-2.620400057	1.385276391	-0.323417096	100	44	0.44
621	1	-0.907367441	1.599557193	0.265500448	100	37	0.37
621	2	-1.576236047	1.203156477	-0.330754337	100	45	0.45
621	3	-1.085497568	1.928401603	0.218473165	100	36	0.36
621	4	-1.987073137	1.381581742	-0.214523799	100	47	0.47
622	1	-1.016913345	1.854469819	0.203380392	100	41	0.41
622	2	-1.644943133	1.515947301	-0.181709237	100	49	0.49
622	3	-1.287178638	1.672567817	0.15094939	100	38	0.38
622	4	-2.040835719	1.45858529	-0.259519995	100	42	0.42
623	1	-1.14341942	1.793536657	0.294174414	100	45	0.45
623	2	-1.94153047	1.831937843	-0.226455808	100	43	0.43
623	3	-0.910174474	1.628923894	0.193716198	100	34	0.34
623	4	-2.074867931	1.515353402	-0.19287105	100	45	0.45
624	1	-1.13127346	1.652260068	0.148145348	100	39	0.39
624	2	-1.861530649	1.458137976	-0.180551198	100	45	0.45
624	3	-1.025838518	1.403845522	0.098746464	100	35	0.35
624	4	-2.111737258	1.322751166	-0.22680504	100	49	0.49
625	1	-1.069327121	1.992180687	0.280284967	100	35	0.35
625	2	-2.40121426	1.487768181	-0.271009271	100	49	0.49
625	3	-1.005562923	1.48454691	0.234251189	100	43	0.43
625	4	-1.82781289	1.31713951	-0.110058551	100	49	0.49
626	1	-1.437480978	2.184918864	0.18345335	100	38	0.38
626	2	-1.807776333	1.223633109	-0.20071439	100	48	0.48
626	3	-1.21473983	1.462436127	0.178960372	100	34	0.34
626	4	-1.991953535	1.117838667	-0.145902368	100	43	0.43
627	1	-1.164905498	1.730668253	0.103454	100	42	0.42
627	2	-2.318922676	1.686272707	-0.323127402	100	59	0.59
627	3	-1.037967232	1.49531359	0.180950905	100	36	0.36
627	4	-2.203606861	1.307706693	-0.161034225	100	39	0.39
628	1	-1.030368768	2.117136834	0.152007896	100	39	0.39
628	2	-2.564444673	1.303397363	-0.266828397	100	49	0.49
628	3	-1.181566532	1.586641137	0.211062973	100	35	0.35
628	4	-2.31339407	1.505806284	-0.104291583	100	43	0.43
629	1	-1.275416978	1.875664224	0.149575969	100	36	0.36
629	2	-2.164263569	1.458062885	-0.281106527	100	45	0.45
629	3	-1.1928203	1.603076679	0.170235441	100	31	0.31
629	4	-1.690441459	1.053373133	-0.160763778	100	36	0.36
630	1	-1.128715469	1.825362902	0.127262245	100	39	0.39
630	2	-1.821621258	1.182151104	-0.179687519	100	48	0.48
630	3	-1.137987897	2.378502803	0.221142207	100	41	0.41
630	4	-1.726361363	1.775422029	-0.146909709	100	38	0.38
631	1	-1.248043149	1.892549631	0.07978	100	40	0.4
631	2	-1.86096757	1.231608666	-0.159327896	100	43	0.43
631	3	-1.114375826	1.982597241	0.325222231	100	34	0.34
631	4	-2.349411853	1.428713467	-0.071081788	100	35	0.35
632	1	-1.132816895	1.924736285	0.163107855	100	44	0.44
632	2	-1.77495432	1.126709605	-0.152390198	100	44	0.44
632	3	-1.20415228	1.792330389	0.243246703	100	38	0.38
632	4	-1.944967115	1.149088784	-0.091716777	100	39	0.39
633	1	-1.425417941	1.815304149	0.044748799	100	40	0.4
633	2	-1.838069809	1.351764972	-0.21369242	100	44	0.44
633	3	-1.338333351	1.74881884	0.151433653	100	34	0.34
633	4	-1.638330128	1.30427532	-0.172049677	100	41	0.41
634	1	-1.124591519	1.965263063	0.108504909	100	40	0.4
634	2	-1.759174754	1.53466402	-0.251402813	100	35	0.35
634	3	-1.414798548	1.95022227	0.164248357	100	30	0.3
634	4	-1.863057741	1.188112519	-0.202982781	100	42	0.42
635	1	-1.390277022	2.388100915	0.082854935	100	48	0.48
635	2	-1.888819385	1.338724376	-0.305436508	100	42	0.42
635	3	-1.612134888	1.459299771	0.248602331	100	32	0.32
635	4	-1.698694858	1.180312303	-0.217900722	100	32	0.32
636	1	-1.248527292	1.989920553	0.058675561	100	41	0.41
636	2	-2.133101092	1.316117535	-0.323734348	100	38	0.38
636	3	-1.266098919	1.809596588	0.165392221	100	43	0.43
636	4	-1.712144951	1.55581262	-0.241512297	100	43	0.43
637	1	-1.383514021	2.076404459	0.097835431	100	46	0.46
637	2	-1.568937886	1.249065658	-0.266304275	100	49	0.49
637	3	-1.375710969	1.850747708	0.124686036	100	38	0.38
637	4	-1.579071936	1.51457261	-0.235022934	100	41	0.41
638	1	-1.429099298	1.693941926	0.058405032	100	47	0.47
638	2	-1.597642179	1.52944948	-0.348949345	100	46	0.46
638	3	-1.701934238	1.916074106	0.172700376	100	36	0.36
638	4	-1.639397064	1.693818385	-0.106285867	100	33	0.33
639	1	-1.38446175	1.742138028	0.085850551	100	43	0.43
639	2	-1.586554384	1.412579842	-0.265658582	100	46	0.46
639	3	-1.444095252	1.96431948	0.132502959	100	35	0.35
639	4	-1.485989356	1.463253828	-0.157139397	100	36	0.36
640	1	-1.104214771	1.665198838	0.045513781	100	39	0.39
640	2	-1.645160759	1.363295264	-0.203529764	100	39	0.39
640	3	-1.333724817	1.723114857	0.205871194	100	38	0.38
640	4	-1.580516438	1.56070026	-0.200767342	100	41	0.41
641	1	-1.415708751	1.649414512	0.17952515	100	40	0.4
641	2	-1.916360329	1.496595284	-0.22188429	100	43	0.43
641	3	-1.615857323	2.03626384	0.092337642	100	31	0.31
641	4	-1.511898865	1.364915387	-0.085627896	100	38	0.38
642	1	-1.520501604	1.715520228	0.038048089	100	49	0.49
642	2	-1.540984	1.348997307	-0.058729481	100	39	0.39
642	3	-1.695386515	1.804574874	0.110269546	100	34	0.34
642	4	-1.663482448	1.420346633	-0.109801948	100	40	0.4
643	1	-1.462756245	1.561183854	0.017112604	100	43	0.43
643	2	-1.528201621	1.434319873	-0.114910661	100	45	0.45
643	3	-1.39116564	1.514377424	0.090851342	100	30	0.3
643	4	-1.535177073	1.45580805	-0.172012576	100	42	0.42
644	1	-1.427741012	1.801894403	0.163954118	100	45	0.45
644	2	-1.781821811	1.47266486	-0.153119336	100	46	0.46
644	3	-1.874627278	1.512518613	0.158329109	100	39	0.39
644	4	-1.703743339	1.548122755	-0.145560575	100	43	0.43
645	1	-1.652029756	1.569187734	0.192583215	100	40	0.4
645	2	-1.62297303	1.915831822	-0.122580537	100	43	0.43
645	3	-1.654489757	1.629038137	0.146128719	100	31	0.31
645	4	-2.118074757	1.622051041	-0.128495439	100	41	0.41
646	1	-1.870951507	1.555428844	0.120761934	100	47	0.47
646	2	-1.745903954	1.696899107	-0.158849919	100	47	0.47
646	3	-1.383590144	1.661825766	0.085860325	100	34	0.34
646	4	-1.643997133	1.524184638	-0.117970341	100	40	0.4
647	1	-1.594083043	1.7880357	0.231850452	100	48	0.48
647	2	-1.833498857	1.418173011	-0.179380219	100	50	0.5
647	3	-1.535476947	1.509675236	0.083854526	100	32	0.32
647	4	-1.620099919	1.663191686	-0.094458553	100	45	0.45
648	1	-1.672027194	1.806908206	0.01785721	100	45	0.45
648	2	-1.745358454	1.589206319	-0.210303099	100	48	0.48
648	3	-1.631698053	1.573004857	0.14343152	100	37	0.37
648	4	-1.728287275	1.525278481	-0.274848399	100	46	0.46
649	1	-1.382212362	1.674910186	0.145843483	100	39	0.39
649	2	-1.61002011	1.495080881	-0.058371439	100	38	0.38
649	3	-2.052328579	1.746587731	0.08646904	100	35	0.35
649	4	-1.412430735	1.410513973	-0.026169137	100	34	0.34
650	1	-1.692211155	1.442538728	0.165889753	100	37	0.37
650	2	-1.637219099	1.533612281	-0.070403171	100	49	0.49
650	3	-1.453192099	1.666910265	0.06067567	100	40	0.4
650	4	-1.649750008	1.604585591	-0.128254134	100	32	0.32
651	1	-1.46338762	1.551137587	0.107621366	100	37	0.37
651	2	-1.845461707	1.557681691	-0.04253927	100	44	0.44
651	3	-1.30434812	1.671263734	0.114399322	100	37	0.37
651	4	-1.503439681	1.600852222	-0.039194032	100	43	0.43
652	1	-1.16205761	1.548837594	0.184815111	100	36	0.36
652	2	-1.906277525	1.413653008	-0.091706097	100	51	0.51
652	3	-1.514475918	1.70926808	0.053766449	100	42	0.42
652	4	-1.418221415	1.787266159	-0.201771544	100	34	0.34
653	1	-1.795320829	1.446585008	0.011522613	100	37	0.37
653	2	-2.022509694	1.55189011	-0.130519384	100	54	0.54
653	3	-1.494430799	2.141459844	0.180242864	100	41	0.41
653	4	-1.946000177	1.636901968	-0.125025274	100	39	0.39
654	1	-1.532161357	1.447838386	0.191995945	100	38	0.38
654	2	-1.813580974	1.524898328	-0.076296638	100	55	0.55
654	3	-1.807303853	1.622745152	-0.035496524	100	43	0.43
654	4	-1.471073283	1.932193415	-0.023359214	100	35	0.35
655	1	-1.245268737	1.615817513	0.041301621	100	37	0.37
655	2	-1.873961018	1.709968192	0.043929069	100	51	0.51
655	3	-1.529061868	1.678156005	0.064265872	100	37	0.37
655	4	-1.50328602	1.815642264	-0.101084015	100	38	0.38
656	1	-1.262747023	1.497494044	0.193654345	100	30	0.3
656	2	-2.396243727	1.804988877	0.043009514	100	51	0.51
656	3	-1.597364211	2.068252722	0.018281528	100	36	0.36
656	4	-1.8355458	1.985237756	-0.059281383	100	37	0.37
657	1	-1.417636277	1.387415967	0.018105184	100	44	0.44
657	2	-1.805621484	2.018581065	0.010262894	100	53	0.53
657	3	-1.865870202	1.476321251	0.145004695	100	33	0.33
657	4	-1.659211006	1.775109345	-0.033800333	100	36	0.36
658	1	-1.213134088	1.454851085	0.070742386	100	35	0.35
658	2	-2.029125737	2.069090075	-0.014864844	100	50	0.5
658	3	-1.431022626	1.368125558	0.064527824	100	46	0.46
658	4	-2.100213375	1.660049213	-0.167520513	100	31	0.31
659	1	-1.407113169	1.380682726	0.043485872	100	37	0.37
659	2	-1.691688069	1.568597246	-0.082604558	100	49	0.49
659	3	-1.573897721	1.573724347	0.095451974	100	38	0.38
659	4	-1.924355375	1.529736587	-0.068271646	100	32	0.32
660	1	-1.23228275	1.386653552	0.14482148	100	27	0.27
660	2	-1.731339264	1.636921966	-0.110093022	100	45	0.45
660	3	-1.542093102	1.987630075	0.079284072	100	43	0.43
660	4	-1.863846361	1.403381998	-0.10485649	100	34	0.34
661	1	-1.364437037	1.477577708	0.056630479	100	33	0.33
661	2	-1.776042652	1.792045054	0.106098189	100	35	0.35
661	3	-1.427369239	1.690541922	0.034593579	100	35	0.35
661	4	-1.950077854	1.667444229	-0.080936892	100	32	0.32
662	1	-1.149677269	1.299409721	0.111972115	100	38	0.38
662	2	-1.765374279	1.712797124	0.047151385	100	50	0.5
662	3	-1.44521733	1.412925683	0.050129202	100	36	0.36
662	4	-2.125119134	1.54949441	-0.149248691	100	44	0.44
663	1	-1.103569143	1.393761694	0.099166335	100	30	0.3
663	2	-1.919722519	1.675053548	0.032730561	100	42	0.42
663	3	-1.67977604	1.188780462	0.12488601	100	42	0.42
663	4	-1.970751997	1.666131466	-0.127566316	100	36	0.36
664	1	-1.047973737	1.327874733	0.082645619	100	40	0.4
664	2	-2.183994529	2.029401628	0.006150274	100	44	0.44
664	3	-1.747861158	1.436925931	0.122164279	100	41	0.41
664	4	-1.841225061	1.687374644	-0.076431289	100	39	0.39
665	1	-1.053976839	1.45841094	0.01717803	100	34	0.34
665	2	-1.733846676	1.884853714	0.006615889	100	48	0.48
665	3	-1.90194577	1.345501034	0.002994304	100	33	0.33
665	4	-1.574128081	2.034214673	-0.006900758	100	43	0.43
666	1	-1.247552815	1.310316663	-0.020759806	100	37	0.37
666	2	-1.78614713	1.724541496	-0.061067365	100	52	0.52
666	3	-1.55940996	1.361890885	0.098528115	100	34	0.34
666	4	-1.984366109	1.803693628	0.134494635	100	41	0.41
667	1	-1.4828007	1.471377272	-0.031660838	100	38	0.38
667	2	-2.104086962	1.867049578	-0.104853447	100	55	0.55
667	3	-1.613759164	1.333835185	0.05158802	100	34	0.34
667	4	-1.962330748	2.061152737	0.169149497	100	43	0.43
668	1	-2.039397239	1.431082285	0.010868189	100	34	0.34
668	2	-1.748707996	1.945590993	0.029302434	100	51	0.51
668	3	-1.452775822	1.213905294	-0.049267083	100	33	0.33
668	4	-1.849432444	1.550903338	-0.002515109	100	41	0.41
669	1	-1.86119075	1.434474976	-0.020670722	100	39	0.39
669	2	-1.566198887	1.971786109	0.12696927	100	46	0.46
669	3	-1.571156141	1.356962571	-0.100278856	100	38	0.38
669	4	-2.060041855	1.852070935	-0.038497514	100	42	0.42
670	1	-1.45060771	1.624283001	0.03623722	100	39	0.39
670	2	-1.726282389	1.77565934	0.091675022	100	47	0.47
670	3	-1.605024966	1.347360118	-0.039234123	100	49	0.49
670	4	-1.643196438	1.817587422	-0.079720156	100	44	0.44
671	1	-1.291063236	1.634539033	-0.037745011	100	33	0.33
671	2	-1.723590467	1.947123016	0.092207719	100	58	0.58
671	3	-1.635272736	1.451057771	0.071336483	100	46	0.46
671	4	-1.570480382	2.231928973	-0.009894804	100	45	0.45
672	1	-1.473829636	1.642956458	7.54E-04	100	36	0.36
672	2	-1.645080957	1.971768202	-0.054565929	100	60	0.6
672	3	-1.486812479	1.346253466	0.005426152	100	42	0.42
672	4	-1.554724015	2.033234962	0.038991826	100	44	0.44
673	1	-1.632555563	1.538655673	-0.007807385	100	44	0.44
673	2	-1.556460668	1.844817886	-0.002735425	100	51	0.51
673	3	-1.706898312	1.168963323	0.047604885	100	41	0.41
673	4	-2.187744086	2.194580262	0.027186259	100	45	0.45
674	1	-1.759722487	1.41570172	0.032919831	100	40	0.4
674	2	-1.843368809	2.06305358	0.043716169	100	52	0.52
674	3	-1.571980301	1.254068105	0.033614527	100	36	0.36
674	4	-1.874198376	1.890654677	0.074048901	100	44	0.44
675	1	-1.464577383	1.506695456	0.003408155	100	37	0.37
675	2	-1.683273392	2.104856986	0.085976036	100	47	0.47
675	3	-1.35071663	1.259105827	0.059882659	100	34	0.34
675	4	-1.687913714	1.898946971	0.049997274	100	42	0.42
676	1	-1.552770215	1.433066796	-0.052914935	100	35	0.35
676	2	-1.547965264	2.053072366	0.044422767	100	46	0.46
676	3	-1.128360853	1.289679861	0.069383606	100	38	0.38
676	4	-2.074767873	1.969827795	0.02445679	100	51	0.51
677	1	-1.511340358	1.333577107	-0.04325584	100	39	0.39
677	2	-1.423387803	1.943961277	0.043330141	100	44	0.44
677	3	-1.534182521	1.526464067	0.090915439	100	37	0.37
677	4	-1.907278224	1.746479464	0.008394947	100	47	0.47
678	1	-1.505843199	1.288944433	-0.047807557	100	37	0.37
678	2	-1.682284341	2.34893533	-0.095136543	100	45	0.45
678	3	-1.605708548	1.382523794	-8.40E-05	100	30	0.3
678	4	-2.07575536	2.122787181	0.016476746	100	46	0.46
679	1	-1.548866844	1.504141635	-0.015066348	100	42	0.42
679	2	-1.615109484	2.110049613	-0.036120506	100	45	0.45
679	3	-1.719362102	1.473332197	-0.042036249	100	41	0.41
679	4	-2.015761312	2.261363455	0.028658727	100	46	0.46
680	1	-1.705515028	1.504739338	-0.008203853	100	37	0.37
680	2	-1.503679491	1.964441595	-0.039559805	100	51	0.51
680	3	-1.432496178	1.343594481	0.03302548	100	42	0.42
680	4	-2.103156901	2.333270734	-0.006753338	100	45	0.45
681	1	-1.630290775	1.508211308	0.030739277	100	34	0.34
681	2	-1.617873118	2.30729656	0.004684321	100	53	0.53
681	3	-1.585485558	1.42697786	0.03400537	100	36	0.36
681	4	-1.673886523	1.640740308	0.01223724	100	40	0.4
682	1	-1.583475148	1.805422313	0.094812097	100	32	0.32
682	2	-1.44064841	2.265815784	-0.013334859	100	48	0.48
682	3	-1.704870744	1.241289916	-0.059202562	100	40	0.4
682	4	-1.867268982	1.857672304	0.063734158	100	45	0.45
683	1	-1.802286673	1.359212231	-0.023398391	100	43	0.43
683	2	-1.640372862	1.977039128	0.089426605	100	47	0.47
683	3	-2.146556506	2.127482207	-0.053525491	100	40	0.4
683	4	-2.085752207	1.560204825	0.015114469	100	34	0.34
684	1	-1.460948347	1.74947931	0.035657583	100	35	0.35
684	2	-1.616151119	2.11005119	0.05179795	100	48	0.48
684	3	-1.644151002	1.66729233	0.101978078	100	39	0.39
684	4	-1.798492851	1.769367293	0.011541882	100	47	0.47
685	1	-1.802857171	1.880094339	0.019054606	100	34	0.34
685	2	-1.795299601	1.846970983	-0.031841152	100	47	0.47
685	3	-1.725571907	1.401409988	-0.019017925	100	42	0.42
685	4	-1.74932406	1.822180823	-0.117525037	100	39	0.39
686	1	-1.862046833	1.947554298	-0.03531356	100	38	0.38
686	2	-1.663160895	1.973699409	-0.038702386	100	47	0.47
686	3	-1.586432287	1.463453446	0.038012498	100	44	0.44
686	4	-1.911319312	1.929295919	-0.01644594	100	41	0.41
687	1	-1.776510177	1.662978518	-0.041106845	100	36	0.36
687	2	-1.568588623	2.371958067	-0.007261358	100	47	0.47
687	3	-2.21379426	1.686890427	0.073043047	100	40	0.4
687	4	-1.86055384	1.705504883	0.021172272	100	33	0.33
688	1	-1.637228438	1.814858517	-0.088899209	100	36	0.36
688	2	-1.485860968	2.043317056	0.01445748	100	52	0.52
688	3	-1.891039882	1.625048229	0.048567463	100	38	0.38
