generation	transect	bl	bh	b	N	nsig	p
661	1	-1.955626101	1.668559406	-0.04468763	100	36	0.36
661	2	-2.766295307	2.57864533	-0.009707987	100	29	0.29
661	3	-1.786390899	2.776483541	-0.045986973	100	25	0.25
661	4	-3.400646983	2.447888655	0.116185373	100	36	0.36
662	1	-2.043723373	2.057693388	-0.031063116	100	21	0.21
662	2	-3.805923441	2.20343175	-0.047756945	100	30	0.3
662	3	-1.817661687	2.794790346	-0.120529745	100	32	0.32
662	4	-3.158242395	2.688045939	0.043566067	100	33	0.33
663	1	-2.153830023	1.975844539	-0.088251069	100	26	0.26
663	2	-3.213997346	2.843585783	0.00695446	100	30	0.3
663	3	-1.802623178	2.03978515	-0.060644157	100	28	0.28
663	4	-3.531657821	1.974365145	-0.033258207	100	31	0.31
664	1	-2.318054147	2.237648427	0.01755666	100	27	0.27
664	2	-3.714207525	1.997213351	-0.112851516	100	32	0.32
664	3	-1.99045626	2.348384773	-0.003229849	100	33	0.33
664	4	-4.050320989	2.491674823	0.028753407	100	31	0.31
665	1	-2.252293726	2.231371781	-0.06096666	100	30	0.3
665	2	-2.723496773	2.940880042	-0.180222877	100	42	0.42
665	3	-1.593482271	2.034432557	0.00189739	100	28	0.28
665	4	-2.554977516	2.292489782	-0.044978721	100	26	0.26
666	1	-1.926349792	2.222950105	-0.037255808	100	30	0.3
666	2	-2.744397807	2.399130533	-0.02883149	100	33	0.33
666	3	-1.757505681	2.60969263	-0.031157267	100	32	0.32
666	4	-2.886689361	2.689068036	0.050608494	100	28	0.28
667	1	-2.546247423	2.355656919	-0.049776959	100	27	0.27
667	2	-3.644296526	1.88675588	0.015924493	100	28	0.28
667	3	-1.76369749	2.158720815	-0.054168419	100	32	0.32
667	4	-4.538353016	2.2988543	0.089251052	100	31	0.31
668	1	-2.855796172	1.946995318	-0.091313666	100	26	0.26
668	2	-3.990225396	1.971650536	0.043423904	100	36	0.36
668	3	-1.64268422	1.909705619	-0.05972449	100	34	0.34
668	4	-2.852934597	2.49675677	-0.079196909	100	34	0.34
669	1	-2.014096786	2.090568109	0.05601393	100	25	0.25
669	2	-2.896003011	2.117578795	-0.016797031	100	32	0.32
669	3	-1.63615679	2.068915225	-0.037325173	100	28	0.28
669	4	-4.670074264	1.989260552	-0.143416366	100	36	0.36
670	1	-2.152118208	1.522890572	0.04562954	100	22	0.22
670	2	-3.645462876	2.118133453	0.008754978	100	36	0.36
670	3	-1.671713501	2.627053436	-0.078355639	100	31	0.31
670	4	-3.178520765	2.979004603	0.112668899	100	28	0.28
671	1	-2.708022426	1.67266525	-0.04646164	100	27	0.27
671	2	-3.925298488	2.177523155	0.08706089	100	34	0.34
671	3	-2.053828687	2.009032271	-0.067719513	100	32	0.32
671	4	-2.838003001	2.908883988	0.121223001	100	27	0.27
672	1	-1.943118511	2.075408097	-0.051374073	100	24	0.24
672	2	-3.228936033	2.388687196	-0.00700639	100	42	0.42
672	3	-1.681700218	2.032526702	-0.15918679	100	27	0.27
672	4	-2.490049489	2.118365352	0.134823285	100	32	0.32
673	1	-2.188263774	1.631707978	-0.061017712	100	31	0.31
673	2	-3.734837538	2.167038162	0.117425494	100	38	0.38
673	3	-2.221305922	3.725562287	-0.173731164	100	29	0.29
673	4	-4.070643838	3.105824891	0.117054491	100	28	0.28
674	1	-2.165859864	3.279563481	0.02717345	100	27	0.27
674	2	-2.024125854	2.392156981	0.241835053	100	27	0.27
674	3	-2.973905931	1.911768887	-0.089110787	100	24	0.24
674	4	-3.824663444	2.316596206	0.128579438	100	24	0.24
675	1	-1.95094121	2.277552631	0.079243652	100	28	0.28
675	2	-2.043332829	2.590417383	-0.001113438	100	32	0.32
675	3	-2.175044195	2.66192209	-0.130186542	100	28	0.28
675	4	-3.083753996	3.083035814	0.059731103	100	27	0.27
676	1	-1.764579373	1.928172603	0.054195728	100	28	0.28
676	2	-3.89877804	1.616760435	0.179267907	100	39	0.39
676	3	-2.406123056	2.049403639	-0.132926899	100	31	0.31
676	4	-2.414303363	3.198777802	0.187549012	100	30	0.3
677	1	-1.818578393	1.971145863	-0.055921441	100	29	0.29
677	2	-3.999434237	2.027529691	0.092627996	100	36	0.36
677	3	-2.375662817	1.783958468	-0.146186606	100	30	0.3
677	4	-2.503145626	3.802996516	0.053610924	100	31	0.31
678	1	-2.531959736	2.456528736	0.055961619	100	33	0.33
678	2	-2.500750026	4.371578853	-0.011708199	100	34	0.34
678	3	-2.738431609	1.837676516	-0.192969276	100	29	0.29
678	4	-3.909119723	1.942724878	0.116841823	100	29	0.29
679	1	-2.815775594	1.605180451	0.022186823	100	29	0.29
679	2	-2.223316086	4.742635475	0.100938959	100	37	0.37
679	3	-2.474069665	2.016955726	0.004636487	100	24	0.24
679	4	-2.721621983	2.284150626	0.046127237	100	26	0.26
680	1	-2.93544451	1.828049558	-0.040697771	100	31	0.31
680	2	-2.756468559	3.818408903	0.132296077	100	44	0.44
680	3	-3.043818285	2.456674028	-0.165457341	100	27	0.27
680	4	-2.369457991	3.138657803	0.172205257	100	32	0.32
681	1	-3.058707312	1.892419482	0.051246211	100	27	0.27
681	2	-3.181484229	3.093375618	-0.053997388	100	29	0.29
681	3	-2.256608981	1.945160858	-0.034142975	100	23	0.23
681	4	-2.04307572	3.2284784	0.108297493	100	37	0.37
682	1	-1.806217304	2.137244666	0.101519589	100	30	0.3
682	2	-3.20384067	3.155496775	-0.147527957	100	42	0.42
682	3	-2.410367231	2.053477682	-0.019130619	100	29	0.29
682	4	-2.322903997	2.765787703	0.072606663	100	37	0.37
683	1	-1.597510885	1.990521822	0.104110156	100	33	0.33
683	2	-2.617713541	2.678285683	-0.045805091	100	41	0.41
683	3	-2.136321178	2.1205571	-0.042032866	100	30	0.3
683	4	-3.167843611	2.188129358	-0.007956	100	38	0.38
684	1	-2.214549492	3.193131538	0.114625258	100	28	0.28
684	2	-2.502996505	3.053851221	-0.125536068	100	35	0.35
684	3	-2.791134865	1.849033342	0.05359027	100	24	0.24
684	4	-2.269577117	2.281521723	-0.018978991	100	32	0.32
685	1	-1.87145012	3.113763113	0.122878927	100	27	0.27
685	2	-3.35648569	2.97662145	-0.253978748	100	41	0.41
685	3	-2.237089351	2.510337195	0.070155888	100	33	0.33
685	4	-2.94936051	1.727731096	0.033974076	100	27	0.27
686	1	-1.48995512	2.199852491	-0.049114444	100	20	0.2
686	2	-2.960060028	2.669501382	-0.058786212	100	37	0.37
686	3	-2.335648473	1.845391584	0.072001334	100	27	0.27
686	4	-2.365655435	2.191620063	-0.015438926	100	33	0.33
687	1	-1.419401171	2.469469313	0.03727122	100	21	0.21
687	2	-3.435936015	2.449098015	-0.088893583	100	32	0.32
687	3	-3.988590178	2.134741391	0.105923244	100	31	0.31
687	4	-3.335674078	1.606595261	0.059070255	100	30	0.3
688	1	-1.859719742	2.015366918	0.078677007	100	32	0.32
688	2	-2.681746806	2.310345568	-0.196142876	100	28	0.28
688	3	-2.385417693	2.231994318	0.119565265	100	29	0.29
688	4	-1.92601084	1.816146898	0.00394247	100	32	0.32
689	1	-3.110922461	2.696041064	-0.004584566	100	20	0.2
689	2	-2.722271256	2.75763198	-0.226824026	100	31	0.31
689	3	-2.628611427	2.23620899	0.078313629	100	36	0.36
689	4	-2.623692396	2.389982116	0.047256879	100	33	0.33
690	1	-1.711533325	1.447251406	-0.066439599	100	25	0.25
690	2	-3.304856858	3.015114457	-0.03685737	100	39	0.39
690	3	-4.366626139	1.94965943	0.05156617	100	28	0.28
690	4	-2.668738892	2.159472008	-0.012330905	100	36	0.36
691	1	-3.214629969	2.063660922	0.084305856	100	24	0.24
691	2	-3.019525866	3.109034545	0.022059377	100	28	0.28
691	3	-2.13829364	1.82592418	-0.078659265	100	25	0.25
691	4	-2.441991638	2.594715167	-0.079691026	100	35	0.35
692	1	-2.390513084	2.414416282	0.120680791	100	32	0.32
692	2	-3.60287586	2.966812661	-0.021229129	100	28	0.28
692	3	-2.694211199	1.611074263	0.009074983	100	27	0.27
692	4	-3.904806611	2.18209371	-0.03011677	100	32	0.32
693	1	-2.26854959	2.348580208	0.024027204	100	22	0.22
693	2	-3.326819709	2.736113118	-0.112905691	100	29	0.29
693	3	-2.02897345	1.60259385	0.093160728	100	29	0.29
693	4	-3.054394432	2.062166742	-0.105474523	100	43	0.43
694	1	-1.990736964	2.156786357	0.074810039	100	24	0.24
694	2	-2.706056465	2.809259739	-0.048176611	100	25	0.25
694	3	-2.044662477	1.653032594	-0.040622408	100	29	0.29
694	4	-2.816286597	2.039207973	-0.057196765	100	35	0.35
695	1	-1.748313607	2.234113347	0.092244027	100	28	0.28
695	2	-2.607988498	2.707901082	-0.154494193	100	35	0.35
695	3	-2.144266825	1.576077271	-0.058436549	100	26	0.26
695	4	-2.360572434	2.535774715	-0.095222999	100	35	0.35
696	1	-2.034221434	2.011240119	0.040331831	100	25	0.25
696	2	-2.534593202	3.281618788	-0.172058596	100	36	0.36
696	3	-1.657234787	1.665427261	0.100118777	100	22	0.22
696	4	-2.212371642	1.979389351	-0.016735911	100	33	0.33
697	1	-3.199968974	1.708878584	0.120421263	100	27	0.27
697	2	-2.681977448	4.086109201	-0.025689166	100	37	0.37
697	3	-1.610377368	2.000120065	0.142690668	100	26	0.26
697	4	-3.115573065	1.864588951	-0.08617633	100	33	0.33
698	1	-4.892951018	2.886366341	-0.054547073	100	31	0.31
698	2	-3.152916878	2.662683871	-0.137638639	100	37	0.37
698	3	-2.272135216	1.627849015	0.072253482	100	31	0.31
698	4	-2.366048302	2.618644055	-0.00973507	100	28	0.28
699	1	-1.828635561	1.709290097	0.091121419	100	27	0.27
699	2	-3.058245785	6.977265089	-0.116732884	100	38	0.38
699	3	-1.812598828	2.082196982	-0.03291074	100	28	0.28
699	4	-3.422985546	2.063382614	-0.004657525	100	32	0.32
700	1	-3.162036358	2.269501194	0.041408062	100	28	0.28
700	2	-2.589548656	4.688212939	-0.179001114	100	38	0.38
700	3	-1.880682389	1.917600694	-0.052984996	100	34	0.34
700	4	-3.283417877	1.975469122	-0.080117281	100	34	0.34
701	1	-4.535933873	1.746353877	0.120749534	100	29	0.29
701	2	-2.108736156	4.528717871	-0.080501026	100	30	0.3
701	3	-1.718609329	2.78446507	-0.012749275	100	34	0.34
701	4	-2.904793257	1.836474712	-0.061228601	100	33	0.33
702	1	-4.606327652	1.717419903	0.03648393	100	26	0.26
702	2	-2.34434128	4.371472675	-0.131739726	100	32	0.32
702	3	-1.820688123	2.779267879	0.00817445	100	32	0.32
702	4	-2.375811447	1.735707558	-0.065806304	100	30	0.3
703	1	-4.394859861	1.934166259	0.075803779	100	34	0.34
703	2	-2.548277747	4.469469941	-0.101310327	100	33	0.33
703	3	-1.746763397	2.507902569	-0.047036985	100	32	0.32
703	4	-3.012899756	2.232820717	0.156594744	100	31	0.31
704	1	-5.028877397	1.772177981	0.137626234	100	35	0.35
704	2	-2.474679657	4.689037284	-0.009726802	100	33	0.33
704	3	-2.233814979	1.988964341	-0.097625049	100	29	0.29
704	4	-2.527752219	2.482463249	0.151058065	100	35	0.35
705	1	-4.052342495	2.320446614	0.223252513	100	37	0.37
705	2	-2.712444749	2.872279985	-0.156443551	100	31	0.31
705	3	-2.619779867	2.514303159	-0.110720781	100	29	0.29
705	4	-2.400361327	3.046911453	0.115147909	100	38	0.38
706	1	-2.408538231	2.42498804	0.052738537	100	27	0.27
706	2	-2.74938788	4.377460135	-0.163388089	100	29	0.29
706	3	-2.41682674	2.57214541	-0.089129568	100	37	0.37
706	4	-3.014954799	2.109785232	0.080075802	100	31	0.31
707	1	-1.951706715	2.375346966	0.03866688	100	30	0.3
707	2	-2.312111197	3.525322613	-0.144344753	100	28	0.28
707	3	-2.56207343	3.876697897	-0.12260566	100	30	0.3
707	4	-2.769590819	2.537148239	-0.128275957	100	35	0.35
708	1	-1.842560065	2.001486806	0.060660658	100	32	0.32
708	2	-3.299964348	3.342724731	-0.243752229	100	34	0.34
708	3	-2.585981833	1.720806935	-0.113118771	100	26	0.26
708	4	-3.323725721	3.317581458	0.052768147	100	28	0.28
709	1	-4.126034785	2.285644902	0.167145487	100	24	0.24
709	2	-3.357865168	3.892918925	-0.062622923	100	25	0.25
709	3	-2.441661013	2.130884193	-0.088500947	100	38	0.38
709	4	-2.910236362	3.007633455	0.081667144	100	27	0.27
710	1	-2.460202309	1.915100791	0.149160245	100	28	0.28
710	2	-3.455088124	2.073423648	-0.075229263	100	30	0.3
710	3	-2.187938292	2.907208397	-0.065747584	100	29	0.29
710	4	-2.645588401	3.328022056	0.04943784	100	29	0.29
711	1	-2.491727223	2.198522932	0.140602832	100	29	0.29
711	2	-2.543764467	2.379648588	-0.030648904	100	31	0.31
711	3	-2.023787907	1.777948734	-0.177533934	100	36	0.36
711	4	-2.761181249	4.129966417	-0.103298725	100	36	0.36
712	1	-4.948897719	1.764776912	0.279938966	100	40	0.4
712	2	-2.427522245	3.541540367	-0.044975396	100	36	0.36
712	3	-1.665579626	1.946913037	0.00636354	100	34	0.34
712	4	-2.80282529	3.328932328	-0.092670666	100	31	0.31
713	1	-2.689448019	2.577247457	0.195517208	100	33	0.33
713	2	-3.319810833	3.837722288	0.034438784	100	30	0.3
713	3	-2.519852578	2.652621021	-0.05795556	100	28	0.28
713	4	-3.539277183	3.148037341	-0.127681016	100	30	0.3
714	1	-1.829375156	2.17733988	0.301633303	100	33	0.33
714	2	-3.329785535	4.014320938	0.019444664	100	30	0.3
714	3	-3.600323214	2.022143619	-0.099047966	100	30	0.3
714	4	-2.385666509	2.952916955	-0.078819434	100	27	0.27
715	1	-4.835294945	2.279730029	0.170536303	100	27	0.27
715	2	-2.698242254	2.880749322	-0.17577992	100	28	0.28
715	3	-3.31383242	2.167452865	0.060005652	100	32	0.32
715	4	-3.628272591	2.580166445	-0.227297348	100	32	0.32
716	1	-4.678491941	1.911545885	0.191341461	100	33	0.33
716	2	-3.107030142	2.921819705	-0.054907489	100	35	0.35
716	3	-1.688128967	1.893571366	-0.085349603	100	29	0.29
716	4	-2.453910336	2.061845886	-0.25681802	100	28	0.28
717	1	-2.144548675	2.345470156	0.198237827	100	29	0.29
717	2	-2.928799289	4.32087725	0.092869227	100	35	0.35
717	3	-4.255846677	2.130192902	-0.048684235	100	35	0.35
717	4	-3.352407099	2.539074965	-0.050932298	100	32	0.32
718	1	-2.02230632	1.912539782	0.182151035	100	26	0.26
718	2	-3.134527075	2.605422309	0.00578206	100	34	0.34
718	3	-2.052795185	2.249442712	-0.028799042	100	26	0.26
718	4	-3.153417721	2.471456338	-0.155745177	100	34	0.34
719	1	-2.310671586	2.329532944	0.134374703	100	31	0.31
719	2	-2.760747736	3.263158114	0.142967322	100	38	0.38
719	3	-2.027427662	1.750735777	-0.005728258	100	30	0.3
719	4	-3.218426341	3.178761544	-0.178061995	100	33	0.33
720	1	-4.452763885	3.521708996	0.027499437	100	33	0.33
720	2	-3.778099117	2.114063649	-0.030620756	100	36	0.36
720	3	-1.682825841	2.469384196	0.087322417	100	31	0.31
720	4	-2.547471337	2.549186756	-0.122520363	100	31	0.31
721	1	-1.924429841	2.52981958	-0.068158386	100	26	0.26
721	2	-3.616333078	3.976089097	0.041095014	100	41	0.41
721	3	-2.065183081	2.291895672	0.125399895	100	29	0.29
721	4	-4.227127966	4.366494991	-0.227254235	100	27	0.27
722	1	-2.595877151	2.035499751	-2.34E-04	100	29	0.29
722	2	-3.356620479	2.90136111	0.028880975	100	39	0.39
722	3	-2.155632119	2.031426483	0.157110497	100	28	0.28
722	4	-2.796979699	2.690529393	-0.275204668	100	37	0.37
723	1	-5.317713168	1.943893157	0.100563027	100	31	0.31
723	2	-3.968772765	3.213315935	-0.113929698	100	41	0.41
723	3	-2.344985824	1.884546606	0.046693697	100	26	0.26
723	4	-2.69166372	3.695858114	-0.09282267	100	32	0.32
724	1	-2.167615502	5.034888063	-0.098180219	100	38	0.38
724	2	-2.828829057	3.226279439	-0.195108411	100	39	0.39
724	3	-2.006956429	2.154135494	0.032697946	100	32	0.32
724	4	-3.208150474	3.837860727	-0.247660459	100	38	0.38
725	1	-5.343211682	2.16303733	0.081616372	100	32	0.32
725	2	-3.064370143	2.628593202	-0.145972019	100	32	0.32
725	3	-1.743576426	1.98425622	-0.045705562	100	28	0.28
725	4	-2.906642254	3.051265813	-0.142896143	100	27	0.27
726	1	-3.962965943	3.365665744	0.02075208	100	30	0.3
726	2	-2.72671935	2.560836953	-0.100858455	100	37	0.37
726	3	-3.349921081	1.708731008	-0.025210798	100	28	0.28
726	4	-3.727731955	3.127160449	-0.212783398	100	30	0.3
727	1	-5.866326582	1.961766611	0.077527979	100	27	0.27
727	2	-2.316523066	2.015055062	-0.137214418	100	38	0.38
727	3	-1.92477675	2.14990514	-0.015200007	100	22	0.22
727	4	-3.698205196	2.860324578	-0.299219993	100	33	0.33
728	1	-4.204345618	1.816682223	0.040725442	100	22	0.22
728	2	-2.089781385	3.0840331	-0.185192366	100	40	0.4
728	3	-2.077112119	2.22726545	0.012064847	100	34	0.34
728	4	-3.101605451	2.453846192	-0.223452214	100	32	0.32
729	1	-5.690697108	1.356264333	-0.042775357	100	25	0.25
729	2	-2.50770997	2.282737636	-0.083717253	100	35	0.35
729	3	-3.655206361	1.879315105	0.135424287	100	30	0.3
729	4	-3.440628879	2.893063957	-0.151632656	100	32	0.32
730	1	-4.921891801	1.801283377	0.006336187	100	34	0.34
730	2	-2.39770065	2.392881037	-0.212730128	100	32	0.32
730	3	-2.212821005	2.12400151	0.071785942	100	29	0.29
730	4	-3.513088641	1.705137392	-0.252604013	100	31	0.31
731	1	-3.882479472	2.733401204	0.121710382	100	23	0.23
731	2	-2.276584051	1.992789667	-0.188890596	100	37	0.37
731	3	-1.802674952	1.653742943	0.052248099	100	27	0.27
731	4	-3.236099509	2.868794552	-0.130179411	100	35	0.35
732	1	-2.907604815	1.914551306	-0.051294907	100	32	0.32
732	2	-2.204170762	2.439645757	-0.067166137	100	35	0.35
732	3	-1.816366801	1.781279585	-0.039886352	100	29	0.29
732	4	-4.23347867	2.074386745	-0.107968889	100	34	0.34
733	1	-5.12562802	2.271289987	-0.07745085	100	31	0.31
733	2	-2.70300315	3.7053526	-0.083308682	100	33	0.33
733	3	-1.766442246	1.927212833	-0.039835641	100	26	0.26
733	4	-3.570611481	2.385908456	-0.209132499	100	33	0.33
734	1	-4.937387207	1.669391603	-0.111543454	100	29	0.29
734	2	-2.71910066	2.036957693	-0.153034904	100	27	0.27
734	3	-2.364354722	1.928967172	0.02222979	100	24	0.24
734	4	-3.077721893	4.763420639	-0.136693409	100	28	0.28
735	1	-3.722523175	3.01027079	-0.07381779	100	35	0.35
735	2	-2.338497445	3.063118319	-0.0733975	100	29	0.29
735	3	-2.205146021	1.633431364	0.023814596	100	25	0.25
735	4	-3.40498132	2.852512001	-0.425298356	100	28	0.28
736	1	-4.365281021	2.720680155	-0.067873956	100	28	0.28
736	2	-3.025937193	3.345512604	-0.042604624	100	34	0.34
736	3	-2.177325742	2.561703504	-0.026151653	100	27	0.27
736	4	-4.222968439	2.483602226	-0.213032851	100	33	0.33
737	1	-3.619525162	1.739236256	-0.047182291	100	25	0.25
737	2	-4.520359368	2.285530236	-0.161027953	100	29	0.29
737	3	-2.804661794	2.314847316	-0.059059623	100	29	0.29
737	4	-2.984239602	2.831497733	-0.072001973	100	37	0.37
738	1	-4.546871082	2.912051539	-0.085555875	100	36	0.36
738	2	-3.335341294	1.872726251	-0.152306689	100	36	0.36
738	3	-3.185823835	2.291839169	-0.134276064	100	31	0.31
738	4	-4.792047428	2.277229157	-0.150745007	100	33	0.33
739	1	-3.600665662	1.946737982	-0.017188156	100	29	0.29
739	2	-2.672969358	4.717554415	-0.065300386	100	39	0.39
739	3	-1.998862361	2.159949796	-0.047781799	100	31	0.31
739	4	-4.18606584	2.871700579	-0.149657226	100	42	0.42
740	1	-3.748151033	2.81886118	-0.038839024	100	26	0.26
740	2	-2.639562903	3.026829405	-0.025440356	100	38	0.38
740	3	-1.481976882	3.419896905	0.04298552	100	23	0.23
740	4	-3.999616731	3.017757276	-0.225462384	100	38	0.38
741	1	-3.64645731	1.462518303	-0.175493759	100	27	0.27
741	2	-3.291532367	2.460632297	0.040361758	100	36	0.36
741	3	-1.460209152	3.611285967	0.028372257	100	30	0.3
741	4	-3.424024999	2.217630707	-0.188860554	100	33	0.33
742	1	-5.120470736	2.856110933	-0.011649324	100	32	0.32
742	2	-3.080189825	1.977189124	-0.083225184	100	40	0.4
742	3	-1.533433359	2.111024081	-0.065697429	100	23	0.23
742	4	-3.624411573	2.904016755	-0.16876934	100	30	0.3
743	1	-3.277832961	2.291961286	-0.038387938	100	30	0.3
743	2	-2.876086206	4.024953481	-0.097758279	100	35	0.35
743	3	-1.608627251	2.05432258	0.013641131	100	32	0.32
743	4	-4.314975946	2.747160775	-0.163828965	100	31	0.31
744	1	-1.977521498	4.889936135	-0.162611729	100	33	0.33
744	2	-3.078361676	2.126091607	-0.081330635	100	32	0.32
744	3	-1.642787795	2.994273377	-0.087670185	100	34	0.34
744	4	-3.657566854	2.420240095	-0.173920777	100	33	0.33
745	1	-2.647106151	5.234800604	-0.083892264	100	31	0.31
745	2	-3.50812455	3.178976615	-0.029147578	100	34	0.34
745	3	-1.533757529	2.983197622	0.009370526	100	26	0.26
745	4	-3.09637133	3.849958912	-0.110190257	100	33	0.33
746	1	-3.274745439	4.04551378	-0.088911185	100	28	0.28
746	2	-2.911068788	4.181378668	0.039744099	100	38	0.38
746	3	-1.738846837	1.632865331	-0.05799245	100	29	0.29
746	4	-3.628475508	3.121452578	0.159107854	100	29	0.29
747	1	-5.04777997	2.006785577	-0.023349838	100	32	0.32
747	2	-3.181760118	2.653155138	-0.033812603	100	40	0.4
747	3	-1.533593376	2.920270368	-0.062767512	100	24	0.24
747	4	-2.660733159	3.189992492	-0.131308566	100	28	0.28
748	1	-4.182071261	4.371839599	-0.117263106	100	25	0.25
748	2	-3.592901889	2.722756456	-0.077066888	100	27	0.27
748	3	-1.458719594	3.042463843	0.01625245	100	28	0.28
748	4	-2.575167856	4.369513533	0.109790858	100	37	0.37
749	1	-2.890264669	2.740331771	-0.074854069	100	26	0.26
749	2	-3.632549667	2.307273978	-0.115419152	100	38	0.38
749	3	-1.569126052	1.646717179	-0.087647162	100	31	0.31
749	4	-2.731424869	4.271564272	-0.001863675	100	34	0.34
750	1	-3.648980398	3.505939361	-0.168237978	100	32	0.32
750	2	-2.878993784	2.371149665	-0.104838523	100	36	0.36
750	3	-2.380753855	1.96160084	-0.063310367	100	25	0.25
750	4	-3.528340503	3.042859935	0.067633534	100	37	0.37
751	1	-5.471223897	2.152151466	-0.076068125	100	39	0.39
751	2	-2.471610641	2.431017748	-0.198374475	100	34	0.34
751	3	-2.637200061	2.146515089	-0.089246836	100	30	0.3
751	4	-2.459959119	4.051819221	-0.054767956	100	34	0.34
752	1	-2.923638883	3.395595177	-0.110839267	100	33	0.33
752	2	-3.41538812	1.994983718	-0.032876457	100	34	0.34
752	3	-2.826543097	2.337727512	0.092791458	100	32	0.32
752	4	-3.003677967	3.171208526	-0.121845405	100	26	0.26
753	1	-4.717403273	2.053624311	-0.139978478	100	35	0.35
753	2	-3.938708471	2.99035541	-0.131731822	100	37	0.37
753	3	-2.111275739	2.123023965	0.134954162	100	29	0.29
753	4	-3.361423812	2.76962614	0.097875073	100	27	0.27
754	1	-3.137952229	2.342002902	-0.121243178	100	30	0.3
754	2	-3.78228782	1.69578761	-0.140363921	100	28	0.28
754	3	-1.862215714	2.109127166	-0.067624372	100	25	0.25
754	4	-2.286952632	4.94544806	0.081140395	100	26	0.26
755	1	-3.474406859	2.713999319	-0.120647596	100	38	0.38
755	2	-2.542363119	1.823614666	-0.035502872	100	29	0.29
755	3	-1.484799018	2.318733103	-0.163011515	100	36	0.36
755	4	-3.157044606	3.076164154	0.095446357	100	29	0.29
756	1	-4.792969147	1.929778794	-0.118202091	100	33	0.33
756	2	-3.610712077	1.840253115	-0.105022677	100	28	0.28
756	3	-2.1200275	2.637326432	-0.057464816	100	29	0.29
756	4	-2.931831428	3.015859665	0.236520144	100	32	0.32
757	1	-2.655377112	1.798383214	-0.099954846	100	28	0.28
757	2	-4.620171517	1.705082116	-0.166672792	100	32	0.32
757	3	-1.679734544	2.407456002	-0.107192802	100	34	0.34
757	4	-3.815246837	2.714259289	0.045363323	100	33	0.33
758	1	-2.627638194	2.127309796	-0.105944675	100	35	0.35
758	2	-2.773986648	2.309024576	-0.089910126	100	32	0.32
758	3	-3.305419197	1.557845273	-0.062068409	100	21	0.21
758	4	-3.175376966	3.428322298	0.059568589	100	32	0.32
759	1	-5.207300527	2.283417212	-0.215260677	100	29	0.29
759	2	-3.488622341	3.672460716	0.025193165	100	25	0.25
759	3	-2.009022793	1.557586715	-0.183638725	100	25	0.25
759	4	-2.595994899	2.799680645	0.089374496	100	33	0.33
760	1	-2.308607543	2.808858884	-0.095397625	100	26	0.26
760	2	-2.096403487	3.927922824	0.155288465	100	26	0.26
760	3	-2.63074293	2.346339717	-0.084898967	100	33	0.33
760	4	-3.095697465	3.125166351	0.245571219	100	35	0.35
761	1	-2.770307869	1.965016789	-0.175848562	100	29	0.29
761	2	-2.086805072	5.251772947	0.057525627	100	34	0.34
761	3	-2.238971034	1.864975923	-0.153751127	100	29	0.29
761	4	-3.175922172	3.213556454	0.233416574	100	36	0.36
762	1	-2.669222491	1.483410586	-0.175233798	100	30	0.3
762	2	-2.440309108	3.724998159	0.187933971	100	33	0.33
762	3	-1.894039179	2.271422192	-0.099769063	100	29	0.29
762	4	-2.88261325	3.281104228	0.107599103	100	26	0.26
763	1	-2.32843841	1.355190718	-0.201714242	100	26	0.26
763	2	-3.277764728	1.913229228	0.004352928	100	35	0.35
763	3	-2.02707603	2.323275159	0.025733658	100	28	0.28
763	4	-2.441165735	2.285659199	0.089463849	100	28	0.28
764	1	-4.965451517	2.418634165	-0.134452853	100	24	0.24
764	2	-2.593260975	4.14855148	0.057524661	100	28	0.28
764	3	-1.883929555	2.89140476	0.069006787	100	20	0.2
764	4	-2.498023553	3.342552321	0.028667307	100	30	0.3
765	1	-3.912163629	1.998761416	-0.169414919	100	23	0.23
765	2	-2.897707202	2.409024297	-0.012305624	100	30	0.3
765	3	-2.134921131	2.761124204	-0.057159792	100	26	0.26
765	4	-2.766320053	3.489544872	0.104373361	100	33	0.33
766	1	-5.121625969	3.790392269	-0.037390392	100	25	0.25
766	2	-3.184419259	1.938306482	0.096943289	100	35	0.35
766	3	-1.811014862	2.160026345	0.015739141	100	32	0.32
766	4	-3.823369497	3.041901017	0.030899924	100	28	0.28
767	1	-5.425346302	2.460630656	-0.157027326	100	30	0.3
767	2	-2.788575047	2.222419467	-0.10510831	100	35	0.35
767	3	-2.366312562	3.081506328	-0.060279122	100	28	0.28
767	4	-4.111977455	3.234348156	0.046579637	100	32	0.32
768	1	-2.88400189	2.683828122	-0.054912774	100	26	0.26
768	2	-2.365160343	3.889438837	0.036880714	100	30	0.3
768	3	-2.523552881	2.112492324	-0.084652312	100	29	0.29
768	4	-3.007923979	3.830782505	0.047144094	100	30	0.3
769	1	-3.608378559	1.807120583	-0.012375477	100	20	0.2
769	2	-3.117017777	4.106351446	-0.026124201	100	29	0.29
769	3	-1.93834333	1.587918234	-0.100317918	100	22	0.22
769	4	-2.654661803	3.235025129	0.055948321	100	33	0.33
770	1	-3.638652517	2.28239572	-0.011426114	100	25	0.25
770	2	-2.829798991	2.677770622	-0.024954316	100	32	0.32
770	3	-2.229405995	2.284841209	-0.119543388	100	25	0.25
770	4	-3.80854868	2.259161363	0.156214403	100	29	0.29
771	1	-4.741629263	2.802982618	0.053484802	100	25	0.25
771	2	-2.242743065	3.766544673	0.189656669	100	31	0.31
