generation	transect	bl	bh	b	N	nsig	p
620	2	-1.847591218	1.476506183	-0.143610301	100	43	0.43
620	3	-1.915651487	1.794116484	-0.056222042	100	46	0.46
620	4	-1.652495466	1.937736687	-0.07607756	100	47	0.47
621	1	-2.140962896	1.801148746	0.177347188	100	45	0.45
621	2	-1.876212617	1.676405244	-0.042637072	100	44	0.44
621	3	-1.667094231	1.514869822	-0.103803561	100	38	0.38
621	4	-1.735361629	1.887967824	-0.070650035	100	40	0.4
622	1	-1.920601691	1.997781138	0.154347706	100	45	0.45
622	2	-1.728122245	1.434307749	0.004532696	100	36	0.36
622	3	-1.55474381	1.94278071	-0.081445999	100	41	0.41
622	4	-2.072281404	1.544759761	-0.094393133	100	40	0.4
623	1	-2.248907967	2.063642118	0.137106848	100	45	0.45
623	2	-1.84277131	1.652625604	0.022086789	100	42	0.42
623	3	-1.914502445	1.463148198	-0.0150341	100	48	0.48
623	4	-2.345904474	1.819446451	-0.202943106	100	43	0.43
624	1	-1.999040761	1.890640319	0.171650444	100	41	0.41
624	2	-1.759430896	2.02057275	-0.043239538	100	45	0.45
624	3	-1.746351109	1.733615758	-0.102592038	100	42	0.42
624	4	-2.290111166	1.707547931	-0.220458298	100	46	0.46
625	1	-2.733684097	1.844653179	0.229929457	100	50	0.5
625	2	-1.683131876	1.80960782	0.066167409	100	43	0.43
625	3	-1.723740489	1.490581763	-0.109409222	100	39	0.39
625	4	-2.077149242	1.537644329	-0.225269358	100	48	0.48
626	1	-2.098385778	1.693446498	0.189559172	100	44	0.44
626	2	-2.019252846	1.77761523	0.016810865	100	42	0.42
626	3	-1.91515454	1.968505052	-0.081328478	100	40	0.4
626	4	-2.261353417	1.358190024	-0.228721403	100	43	0.43
627	1	-2.083892937	1.661675288	0.105246569	100	46	0.46
627	2	-1.899282254	1.741989162	0.127723138	100	39	0.39
627	3	-1.890685236	1.88906779	-0.034478432	100	44	0.44
627	4	-2.142192211	1.408785536	-0.226138471	100	43	0.43
628	1	-2.123257788	1.95998653	0.308796939	100	45	0.45
628	2	-2.049908224	1.813845308	0.088566202	100	38	0.38
628	3	-1.774904764	1.796980568	0.036087977	100	47	0.47
628	4	-2.118008523	1.424196235	-0.175432686	100	48	0.48
629	1	-2.233188705	2.074392709	0.206424921	100	50	0.5
629	2	-1.853979144	1.466898318	0.114738963	100	45	0.45
629	3	-2.097817383	1.553243622	-0.143691338	100	46	0.46
629	4	-2.092637412	1.392570034	-0.194395996	100	46	0.46
630	1	-1.920273914	2.172219501	0.233980542	100	48	0.48
630	2	-1.709932222	1.749131799	0.197757528	100	37	0.37
630	3	-1.863974532	1.813481014	-0.040660018	100	42	0.42
630	4	-2.300522669	1.459190886	-0.131312731	100	45	0.45
631	1	-2.097163242	2.067403059	0.167599329	100	43	0.43
631	2	-1.429204672	1.610803835	0.11283533	100	45	0.45
631	3	-1.677275221	1.686227402	-0.030498718	100	44	0.44
631	4	-2.293133623	1.730085512	-0.19525991	100	35	0.35
632	1	-2.063110625	1.843920338	0.168162629	100	42	0.42
632	2	-1.565854101	1.479629294	0.069246571	100	38	0.38
632	3	-1.913286412	1.488557213	-0.021082298	100	37	0.37
632	4	-1.987894031	1.419482774	-0.230083299	100	46	0.46
633	1	-2.062127262	1.930339651	0.142456584	100	49	0.49
633	2	-1.532726652	1.665562168	0.097499593	100	31	0.31
633	3	-1.878082253	3.066927653	0.072520703	100	39	0.39
633	4	-2.376471498	1.369316171	-0.142940062	100	43	0.43
634	1	-1.93596646	1.927580329	0.154896112	100	54	0.54
634	2	-1.492377353	1.658733579	-0.053276716	100	42	0.42
634	3	-1.974651438	1.553246986	0.013296354	100	38	0.38
634	4	-2.628839633	1.513271097	-0.279351903	100	47	0.47
635	1	-1.794897984	1.902446198	0.040809244	100	48	0.48
635	2	-1.500885748	1.574031179	0.141375918	100	44	0.44
635	3	-2.216353606	1.71666365	0.038661847	100	38	0.38
635	4	-2.202562953	1.448740058	-0.319138135	100	40	0.4
636	1	-2.034534531	1.838650596	0.040361666	100	49	0.49
636	2	-1.879307938	1.645664629	0.147101995	100	40	0.4
636	3	-2.371278194	1.648922474	-0.071822794	100	51	0.51
636	4	-2.148896778	1.763273493	-0.186182516	100	45	0.45
637	1	-2.062209396	1.740475537	0.090059306	100	48	0.48
637	2	-1.718237039	1.795571513	0.082911135	100	38	0.38
637	3	-2.111506572	1.924928577	-0.027593377	100	43	0.43
637	4	-2.043598484	1.55766619	-0.347851517	100	51	0.51
638	1	-1.827327171	2.225727053	0.071981554	100	50	0.5
638	2	-1.550863583	2.046697806	0.127168879	100	43	0.43
638	3	-1.767723317	1.794808293	-0.044510177	100	44	0.44
638	4	-2.046058745	1.50734359	-0.228604581	100	45	0.45
639	1	-2.069788805	1.714125888	0.03075145	100	45	0.45
639	2	-1.679189227	1.954119968	0.179865053	100	49	0.49
639	3	-2.310099692	1.849098031	-0.120596274	100	45	0.45
639	4	-1.685965794	1.57183509	-0.228944573	100	48	0.48
640	1	-2.072043353	2.196283097	0.0678641	100	57	0.57
640	2	-1.693784468	1.841822282	0.108570736	100	44	0.44
640	3	-2.095333155	1.823828147	-0.115081344	100	48	0.48
640	4	-1.934549502	1.694870429	-0.250009993	100	51	0.51
641	1	-2.202517073	1.779515107	0.178862203	100	47	0.47
641	2	-1.767777178	1.999572503	0.073317118	100	36	0.36
641	3	-2.199391595	1.766633465	-0.082276753	100	44	0.44
641	4	-2.03443638	1.490773899	-0.330830534	100	53	0.53
642	1	-2.055416788	1.752842003	0.164324548	100	54	0.54
642	2	-1.661477726	1.75367975	0.172445281	100	53	0.53
642	3	-2.411542869	1.833667484	-0.066891784	100	46	0.46
642	4	-2.049454709	1.607495586	-0.25467154	100	47	0.47
643	1	-2.231966246	1.979503866	0.038189544	100	44	0.44
643	2	-1.545568973	1.994365855	0.220472044	100	48	0.48
643	3	-2.037573193	1.785709905	-0.059282461	100	42	0.42
643	4	-1.972251935	1.50176545	-0.322375982	100	53	0.53
644	1	-2.315268217	2.254876895	0.20402535	100	49	0.49
644	2	-1.477731486	1.780619164	0.061422871	100	39	0.39
644	3	-1.749747522	1.834530412	-0.122691809	100	44	0.44
644	4	-2.179271061	1.705544766	-0.219298205	100	52	0.52
645	1	-2.019386938	1.716987725	0.131921417	100	47	0.47
645	2	-1.668756813	2.169582032	0.110886888	100	48	0.48
645	3	-1.896583242	2.001182217	0.039923599	100	44	0.44
645	4	-2.293598989	1.476984756	-0.222885823	100	44	0.44
646	1	-2.425730868	1.672314553	0.184140649	100	49	0.49
646	2	-1.505592956	1.900016824	0.123768715	100	45	0.45
646	3	-1.652779388	1.753222037	-0.096603105	100	37	0.37
646	4	-2.082468037	1.781337323	-0.15367219	100	42	0.42
647	1	-1.617862767	1.605801969	0.257399383	100	47	0.47
647	2	-2.001429259	1.97387839	0.056212997	100	51	0.51
647	3	-1.554404646	2.844163493	-0.042228319	100	42	0.42
647	4	-2.037317377	1.52112723	-0.258787416	100	45	0.45
648	1	-1.985201824	1.978818532	0.082652214	100	50	0.5
648	2	-1.80178534	1.949372078	0.127479683	100	46	0.46
648	3	-1.944054737	2.245527286	-0.143061478	100	42	0.42
648	4	-2.199041983	1.662146971	-0.275809762	100	49	0.49
649	1	-1.782210854	2.09702724	0.099631961	100	52	0.52
649	2	-1.724451315	1.897800003	-0.049755294	100	49	0.49
649	3	-1.663151367	1.707104982	-0.104391523	100	41	0.41
649	4	-2.506079779	1.497200587	-0.280333701	100	41	0.41
650	1	-1.811845139	2.051926695	0.123857883	100	52	0.52
650	2	-1.722743238	1.797786404	0.096910793	100	50	0.5
650	3	-1.847199722	1.815957595	-0.184528259	100	41	0.41
650	4	-2.117320332	1.597832863	-0.365435299	100	47	0.47
651	1	-1.953050759	2.138691651	0.082682778	100	46	0.46
651	2	-1.885942567	1.954735934	0.11659054	100	49	0.49
651	3	-1.697656982	1.977468897	-0.042446215	100	39	0.39
651	4	-1.917865972	1.779504712	-0.254409925	100	45	0.45
652	1	-2.003706	2.05928972	0.231492231	100	54	0.54
652	2	-1.59859201	2.115788317	0.037963945	100	50	0.5
652	3	-1.581177096	2.838751456	-0.043693812	100	41	0.41
652	4	-2.095385806	1.676099203	-0.203941621	100	47	0.47
653	1	-1.925478205	1.87793899	0.071199179	100	48	0.48
653	2	-1.82923466	1.864283036	0.214436378	100	42	0.42
653	3	-1.575968487	1.653488246	-0.035835295	100	48	0.48
653	4	-1.78706445	1.607787277	-0.220807958	100	47	0.47
654	1	-1.926801685	1.998010897	-0.012346969	100	46	0.46
654	2	-1.737195637	1.821255101	0.120700838	100	51	0.51
654	3	-1.57699986	2.386177384	0.020900292	100	44	0.44
654	4	-1.894126523	1.790213869	-0.319806133	100	44	0.44
655	1	-2.032876016	2.172654309	0.002846752	100	48	0.48
655	2	-1.67402913	2.188115739	0.039769996	100	48	0.48
655	3	-1.73691351	1.742154037	-0.072857606	100	44	0.44
655	4	-1.650141598	1.753236394	-0.229186228	100	40	0.4
656	1	-1.87615758	2.379549356	-0.021438208	100	51	0.51
656	2	-1.611081988	1.782254545	0.062750459	100	44	0.44
656	3	-1.6190646	1.713836962	-0.104010853	100	43	0.43
656	4	-1.629874215	1.740110495	-0.241080582	100	43	0.43
657	1	-1.941408628	2.22402762	0.046037793	100	51	0.51
657	2	-1.915892994	1.766748547	0.004941043	100	52	0.52
657	3	-1.903380389	1.629177574	-0.004555774	100	43	0.43
657	4	-1.744679847	1.600034181	-0.1579953	100	37	0.37
658	1	-1.936086851	2.293257108	0.077056371	100	43	0.43
658	2	-1.709393979	1.691147871	0.088870227	100	48	0.48
658	3	-2.044999592	1.573460219	-0.077463756	100	38	0.38
658	4	-1.920951391	1.639016177	-0.085242643	100	39	0.39
659	1	-1.719884757	2.031982361	0.051083834	100	49	0.49
659	2	-1.80292955	2.014053457	0.118709415	100	50	0.5
659	3	-1.95183897	1.891312551	0.086514505	100	40	0.4
659	4	-1.658716619	1.620833123	-0.160577871	100	40	0.4
660	1	-1.81806625	2.422946546	0.135884895	100	46	0.46
660	2	-2.039769461	1.578656366	0.074125151	100	43	0.43
660	3	-1.85349906	1.889225279	0.03514815	100	38	0.38
660	4	-1.550519482	1.543814612	-0.222065131	100	44	0.44
661	1	-2.000295654	1.973802734	-0.042007761	100	46	0.46
661	2	-1.98772921	1.922161764	0.110827247	100	41	0.41
661	3	-1.590443204	1.974295529	0.005975582	100	40	0.4
661	4	-1.812735597	1.629142589	-0.19953879	100	41	0.41
662	1	-1.933463183	2.075047038	0.0015027	100	48	0.48
662	2	-2.062589885	1.774452344	0.072950409	100	40	0.4
662	3	-1.77890275	1.816801377	0.041493453	100	42	0.42
662	4	-1.383769755	1.874729741	-0.146343924	100	47	0.47
663	1	-1.785263772	1.807818617	0.016643899	100	44	0.44
663	2	-2.070421689	2.077580765	0.131428444	100	45	0.45
663	3	-1.84293051	1.550876629	-0.074656503	100	37	0.37
663	4	-1.551023451	1.827847058	-0.183283807	100	43	0.43
664	1	-1.693710336	1.925167935	-0.005530869	100	40	0.4
664	2	-2.031821648	1.784881721	0.081990676	100	49	0.49
664	3	-1.847307639	1.674071523	-0.200176124	100	32	0.32
664	4	-1.331446319	1.586305076	-0.233841111	100	44	0.44
665	1	-1.530868428	1.789925839	0.115497896	100	44	0.44
665	2	-2.297893631	2.195359396	-0.020034442	100	48	0.48
665	3	-1.788064656	1.575820824	-0.139154349	100	43	0.43
665	4	-1.790422622	1.636817188	-0.151455738	100	47	0.47
666	1	-2.004584999	1.961511365	0.010278459	100	37	0.37
666	2	-1.991333997	1.813133826	0.046079621	100	35	0.35
666	3	-1.513235772	1.537148778	-0.219743479	100	49	0.49
666	4	-1.513985859	1.616097673	-0.22027514	100	43	0.43
667	1	-1.917039985	2.001941586	0.053453099	100	42	0.42
667	2	-1.736121258	1.693916757	0.005642987	100	43	0.43
667	3	-1.924598662	2.154491509	-0.197452452	100	47	0.47
667	4	-1.557439017	1.549057864	-0.216866366	100	46	0.46
668	1	-1.591630532	2.101447765	0.059978811	100	49	0.49
668	2	-1.902779309	1.941550596	0.040135623	100	49	0.49
668	3	-1.85174239	2.105273125	-0.142696393	100	42	0.42
668	4	-2.130302399	1.609989081	-0.210822502	100	42	0.42
669	1	-1.918620131	1.844976452	0.096749225	100	51	0.51
669	2	-1.727493145	2.200493982	-0.013815473	100	45	0.45
669	3	-2.036883646	1.888293675	-0.087088826	100	48	0.48
669	4	-1.445028986	1.603756247	-0.162561381	100	42	0.42
670	1	-1.980139376	1.822578051	0.13842417	100	50	0.5
670	2	-1.836920777	2.035705411	0.048510446	100	41	0.41
670	3	-1.586419102	1.620936626	-0.162452843	100	43	0.43
670	4	-1.856735005	1.934508598	-0.063333992	100	42	0.42
671	1	-1.731149954	1.654627465	0.134662958	100	43	0.43
671	2	-1.593981179	2.122751224	-0.014202393	100	49	0.49
671	3	-1.819784826	1.886182084	-0.032517876	100	45	0.45
671	4	-1.627664389	1.437162822	-0.08274227	100	46	0.46
672	1	-1.875249249	2.292102305	0.101495355	100	45	0.45
672	2	-1.683496784	2.103783604	0.001757268	100	46	0.46
672	3	-1.677305048	2.715082114	-0.128471601	100	49	0.49
672	4	-2.169585298	1.691920348	-0.122012389	100	41	0.41
673	1	-1.985576837	2.282065598	0.084360118	100	52	0.52
673	2	-1.746842147	1.809386812	-0.046017378	100	52	0.52
673	3	-1.704553872	1.871047138	-0.130908526	100	47	0.47
673	4	-1.642093725	1.652837686	-0.133746824	100	52	0.52
674	1	-2.179595878	2.397299904	0.031060475	100	53	0.53
674	2	-1.571471761	1.733915537	0.073628369	100	51	0.51
674	3	-1.516118849	1.967534572	-0.117709409	100	45	0.45
674	4	-1.726406871	1.455745972	-0.165723698	100	47	0.47
675	1	-2.076072695	2.144617927	0.059167959	100	53	0.53
675	2	-1.565965901	2.111932374	0.175180131	100	43	0.43
675	3	-1.666234891	1.889228533	-0.129584112	100	39	0.39
675	4	-1.7037313	1.782438217	-0.19279739	100	43	0.43
676	1	-2.091370934	2.364995063	0.103570903	100	46	0.46
676	2	-1.696506543	1.80229151	0.142567196	100	46	0.46
676	3	-1.906422756	2.066916818	-0.124474475	100	45	0.45
676	4	-1.646159135	1.86163482	-0.166166402	100	36	0.36
677	1	-1.961687216	1.79034379	0.070171434	100	41	0.41
677	2	-1.672043324	1.75088816	0.186044381	100	43	0.43
677	3	-1.587303659	2.085051461	-0.253388208	100	38	0.38
677	4	-1.364428435	2.076669855	-0.145208467	100	35	0.35
678	1	-2.348958478	2.063740133	0.046268368	100	48	0.48
678	2	-1.86344163	1.638543609	0.020502245	100	41	0.41
678	3	-1.822934284	2.355382043	-0.226228262	100	45	0.45
678	4	-1.555787627	1.706599098	-0.038809859	100	41	0.41
679	1	-1.769351745	1.932168677	0.086663917	100	45	0.45
679	2	-1.430100472	1.704165312	0.077300548	100	43	0.43
679	3	-1.742804035	1.931671194	-0.112889148	100	41	0.41
679	4	-1.423538834	1.727987359	-0.107695286	100	37	0.37
680	1	-2.104859685	2.024868827	0.105237032	100	47	0.47
680	2	-2.053045777	1.979692067	0.151202323	100	41	0.41
680	3	-1.813033343	2.346172752	-0.169036878	100	50	0.5
680	4	-1.801548909	2.174907382	-0.071447373	100	36	0.36
681	1	-1.849103263	2.50440223	0.175213887	100	53	0.53
681	2	-1.964152464	1.903290236	0.011649169	100	39	0.39
681	3	-1.867864236	1.7698495	-0.159658676	100	43	0.43
681	4	-1.974063202	1.898698339	-0.04982375	100	33	0.33
682	1	-1.864871644	2.30244347	0.118410654	100	48	0.48
682	2	-1.953181577	2.254370357	0.065936855	100	44	0.44
682	3	-2.054757623	2.329788766	-0.072125783	100	42	0.42
682	4	-1.703622651	1.975239763	-0.075680545	100	37	0.37
683	1	-2.190540074	2.23236095	0.155412261	100	45	0.45
683	2	-1.868900606	2.144250628	0.132768198	100	43	0.43
683	3	-2.019341472	2.068219661	-0.110205553	100	46	0.46
683	4	-1.678375819	1.572490956	-0.093155127	100	36	0.36
684	1	-2.04835041	2.523391888	0.100406483	100	40	0.4
684	2	-1.448591339	2.237167374	-0.00300468	100	43	0.43
684	3	-1.92373154	1.938942918	-0.001560894	100	41	0.41
684	4	-1.738714919	2.178699612	-0.140620195	100	38	0.38
685	1	-2.280688426	2.18875771	0.060909531	100	46	0.46
685	2	-2.012674822	2.058229624	0.021194095	100	39	0.39
685	3	-1.981084341	2.188591908	-0.129090846	100	44	0.44
685	4	-1.730853437	1.444570017	-0.09056385	100	31	0.31
686	1	-2.009972722	2.837323063	0.251185129	100	47	0.47
686	2	-1.786821987	2.153210871	0.131460107	100	46	0.46
686	3	-1.971112819	2.10436267	-0.073732142	100	42	0.42
686	4	-1.620328131	1.491831745	-0.187757273	100	40	0.4
687	1	-2.445424298	1.893539401	0.089542603	100	47	0.47
687	2	-1.984372398	1.804951182	0.104787131	100	41	0.41
687	3	-1.730547946	1.950597634	-0.046048197	100	47	0.47
687	4	-1.916938184	1.738773286	-0.042602053	100	36	0.36
688	1	-1.991975241	1.939260534	0.179873297	100	40	0.4
688	2	-1.86184137	2.471942952	0.086430982	100	47	0.47
688	3	-1.841962627	2.512923079	-0.030832197	100	51	0.51
688	4	-1.652989101	1.878831136	-0.056099395	100	37	0.37
689	1	-2.034378049	1.887520478	0.141685981	100	50	0.5
689	2	-1.706313393	2.326624717	0.102259443	100	48	0.48
689	3	-1.905776147	2.424503782	-0.061307049	100	43	0.43
689	4	-1.837635071	2.156931503	-0.154801841	100	34	0.34
690	1	-1.926317059	2.090098702	0.085466682	100	47	0.47
690	2	-2.333789493	2.226641187	0.073443686	100	55	0.55
690	3	-1.986498991	1.997936399	-0.114778271	100	40	0.4
690	4	-1.981808491	1.773899192	-0.125576228	100	31	0.31
691	1	-1.69322389	1.716571602	0.096894804	100	48	0.48
691	2	-1.889120529	2.04693288	0.136964905	100	39	0.39
691	3	-1.83137329	1.843892288	-0.121685857	100	42	0.42
691	4	-1.660615956	1.701659987	-0.109598285	100	32	0.32
692	1	-1.645848975	1.513346703	0.147505329	100	46	0.46
692	2	-1.971061201	2.481784461	0.202595856	100	48	0.48
692	3	-1.85514676	1.474661208	-0.176767212	100	40	0.4
692	4	-1.547533949	2.003013228	-0.063143374	100	28	0.28
693	1	-1.94785202	1.721410197	0.15479608	100	52	0.52
693	2	-1.803791624	2.477319715	0.156706992	100	40	0.4
693	3	-2.169962515	2.358819479	-0.194112654	100	39	0.39
693	4	-1.547555611	1.56032542	-0.123308759	100	33	0.33
694	1	-1.802299113	1.820984732	0.131406264	100	48	0.48
694	2	-2.04805887	2.147565421	0.104454764	100	46	0.46
694	3	-2.380556039	2.087448381	-0.247185786	100	47	0.47
694	4	-1.699710769	1.753968391	-0.098870057	100	31	0.31
695	1	-1.642600706	1.670011304	0.098634042	100	45	0.45
695	2	-1.499617367	2.058805989	0.128671127	100	40	0.4
695	3	-2.161889296	1.809973969	-0.240871193	100	48	0.48
695	4	-1.820958061	1.590350881	-0.06847325	100	33	0.33
696	1	-1.640100431	1.724069266	0.042517311	100	51	0.51
696	2	-1.876944914	2.331752156	0.140455808	100	44	0.44
696	3	-1.904886259	1.484473728	-0.272846141	100	37	0.37
696	4	-1.671160467	1.610310541	0.007267911	100	28	0.28
697	1	-1.511765876	1.828479182	0.220945056	100	49	0.49
697	2	-1.542210948	2.045719692	0.189338169	100	48	0.48
697	3	-1.791770431	1.630399341	-0.158683814	100	40	0.4
697	4	-1.32883455	2.072906639	0.044549605	100	41	0.41
698	1	-1.799990739	2.134119525	0.181534482	100	47	0.47
698	2	-1.559747073	2.114089034	0.209653887	100	43	0.43
698	3	-2.09168038	1.930622993	-0.237144576	100	49	0.49
698	4	-1.730599883	2.126000213	-0.072319534	100	39	0.39
699	1	-1.947022554	1.728180427	0.212332613	100	47	0.47
699	2	-1.449675657	1.925488989	0.262688693	100	46	0.46
699	3	-1.870912235	1.917137654	-0.168114516	100	35	0.35
699	4	-1.727235742	1.652444185	-0.044357077	100	37	0.37
700	1	-1.744463288	1.711708975	0.162806669	100	42	0.42
700	2	-1.782590167	2.60337375	0.228782332	100	43	0.43
700	3	-1.977385224	2.050451965	-0.238987875	100	38	0.38
700	4	-1.66062878	1.593344885	-0.164997029	100	38	0.38
701	1	-1.948726845	1.618085981	0.161760645	100	39	0.39
701	2	-1.593910462	2.005709976	0.160873198	100	53	0.53
701	3	-2.211526149	1.950512065	-0.132220773	100	34	0.34
701	4	-1.756050314	1.407011183	-0.154664644	100	35	0.35
702	1	-2.051468769	1.755682383	0.178057451	100	47	0.47
702	2	-1.404563553	1.870066628	0.171997028	100	45	0.45
702	3	-1.849828962	2.166309649	-0.125847189	100	37	0.37
702	4	-1.705971162	1.693194867	-0.254341329	100	40	0.4
703	1	-2.113069202	1.78087308	0.094317922	100	41	0.41
703	2	-1.519727824	1.961267766	0.147674945	100	47	0.47
703	3	-1.822797783	1.593254895	-0.077673002	100	35	0.35
703	4	-1.958743327	2.160476519	-0.056434627	100	34	0.34
704	1	-2.22235656	2.164531333	0.022897206	100	45	0.45
704	2	-1.726390712	1.703301401	0.161358789	100	46	0.46
704	3	-1.584102473	2.137995809	-0.087478628	100	40	0.4
704	4	-1.932186934	1.671799739	-0.132520528	100	40	0.4
705	1	-1.782473965	1.673772578	0.136051289	100	40	0.4
705	2	-1.732284606	2.374318805	0.206791402	100	38	0.38
705	3	-1.742826559	2.02824661	-0.045362662	100	35	0.35
705	4	-1.481654673	1.829496228	-0.241940864	100	34	0.34
706	1	-1.768423617	1.812414659	0.170489097	100	42	0.42
706	2	-1.408069569	2.065675096	0.137101664	100	37	0.37
706	3	-1.879623104	2.103794413	-0.154402686	100	38	0.38
706	4	-1.579108558	2.032016983	-0.151850644	100	36	0.36
707	1	-1.634936761	1.861873397	0.14807371	100	42	0.42
707	2	-1.439369067	1.994271051	0.061366402	100	41	0.41
707	3	-1.947229309	1.963169947	-0.095077593	100	36	0.36
707	4	-1.854346129	1.330571995	-0.173046256	100	31	0.31
708	1	-1.477870361	1.735635597	0.133234899	100	37	0.37
708	2	-1.262025168	2.11481568	0.158450739	100	42	0.42
708	3	-2.256968908	1.769076323	-0.226557481	100	42	0.42
708	4	-1.731400273	1.725999845	-0.160426479	100	31	0.31
709	1	-1.517776334	2.230222877	0.12322871	100	47	0.47
709	2	-1.417867994	2.336353979	0.095387699	100	40	0.4
709	3	-2.521630293	2.091686576	-0.164128814	100	36	0.36
709	4	-1.78690922	1.486124929	-0.122334224	100	34	0.34
710	1	-2.418041094	1.752936768	0.123688566	100	43	0.43
710	2	-1.495831547	2.35899087	0.291177429	100	48	0.48
710	3	-1.951524589	1.647861997	-0.134128442	100	40	0.4
710	4	-1.59215213	1.358958638	-0.06889768	100	35	0.35
711	1	-1.940914042	2.178980221	0.035892979	100	42	0.42
711	2	-1.383637581	2.370376798	0.210827881	100	40	0.4
711	3	-2.233258435	1.784225234	-0.218945989	100	37	0.37
711	4	-1.680560593	1.243531016	-0.069899544	100	33	0.33
712	1	-1.790456994	1.749495798	0.09032548	100	38	0.38
712	2	-1.306403763	2.036591755	0.27354385	100	43	0.43
712	3	-2.481177527	1.907993692	-0.259528374	100	37	0.37
712	4	-1.4254606	1.225810838	0.006255211	100	36	0.36
713	1	-1.841918416	1.613967813	0.021637127	100	40	0.4
713	2	-1.248802973	1.941292558	0.182188882	100	42	0.42
713	3	-2.381495008	1.34465479	-0.227565209	100	41	0.41
713	4	-1.724696352	1.391359115	-0.07741257	100	39	0.39
714	1	-1.78795852	2.01541204	0.005452012	100	41	0.41
714	2	-1.199273537	2.048501748	0.106263289	100	42	0.42
714	3	-2.589369045	1.341884296	-0.173279896	100	39	0.39
714	4	-1.651549414	1.394195892	-0.221542095	100	38	0.38
715	1	-2.091559013	2.067407674	-0.001536478	100	35	0.35
715	2	-1.289690841	1.840402245	0.095239675	100	39	0.39
715	3	-2.699206075	1.270182096	-0.091258595	100	39	0.39
715	4	-1.541608288	1.317238405	-0.16864606	100	32	0.32
716	1	-1.863359492	1.558613896	0.040259815	100	38	0.38
716	2	-1.315712545	1.886065348	0.319748469	100	44	0.44
716	3	-2.310582859	1.424494025	-0.231505027	100	44	0.44
716	4	-1.972788729	1.592187549	-0.098592767	100	41	0.41
717	1	-1.682001339	1.457850062	-0.026696386	100	42	0.42
717	2	-1.156281589	1.926992659	0.23994406	100	37	0.37
717	3	-2.09475362	1.46661594	-0.202947753	100	39	0.39
717	4	-1.883142033	1.670827234	-0.155592481	100	37	0.37
718	1	-1.656678996	1.688339711	0.080118303	100	36	0.36
718	2	-1.228468431	1.90281907	0.183752785	100	43	0.43
718	3	-1.87218314	1.761418415	-0.21453578	100	38	0.38
718	4	-1.629875251	1.341042659	-0.169623906	100	30	0.3
719	1	-1.579293185	1.802666148	0.03392036	100	33	0.33
719	2	-1.15898453	1.977260699	0.133429471	100	41	0.41
719	3	-1.871320513	1.477631148	-0.2192933	100	44	0.44
719	4	-1.616835434	1.07226576	-0.185259435	100	37	0.37
720	1	-2.088469251	1.760407895	-0.015034734	100	43	0.43
720	2	-1.131490889	2.131955851	0.192591864	100	34	0.34
720	3	-2.417225084	1.684908132	-0.137374881	100	42	0.42
720	4	-1.916604931	1.274917344	-0.279770027	100	43	0.43
721	1	-1.514935339	1.756088205	0.180035691	100	44	0.44
721	2	-1.463133561	2.036420797	0.114190263	100	35	0.35
721	3	-2.0300555	1.522420618	-0.077078346	100	40	0.4
721	4	-1.739773056	1.388174721	-0.212061192	100	39	0.39
722	1	-1.675662674	1.537930968	0.114858211	100	47	0.47
722	2	-1.310488706	1.853399099	0.11341523	100	43	0.43
722	3	-2.112047971	1.842835286	-0.182979372	100	37	0.37
722	4	-2.538077984	1.386476512	-0.221342071	100	49	0.49
723	1	-1.700319611	1.710857383	0.065664722	100	44	0.44
723	2	-1.240675333	1.870939826	0.221779488	100	46	0.46
723	3	-2.155599516	2.151988732	-0.193336271	100	40	0.4
723	4	-1.850583702	1.734136784	-0.152392277	100	48	0.48
724	1	-1.827909846	1.970977502	0.079599217	100	41	0.41
724	2	-1.372935074	1.65181066	0.198205698	100	42	0.42
724	3	-1.996407802	1.643683902	-0.18622418	100	44	0.44
724	4	-2.435842612	2.082164839	-0.201930196	100	45	0.45
725	1	-1.578709432	1.676184662	0.076193217	100	39	0.39
725	2	-1.29259501	1.621584785	0.242403194	100	38	0.38
725	3	-1.751036482	1.758679537	-0.137648152	100	44	0.44
725	4	-1.596027577	1.959699428	-0.203548861	100	41	0.41
726	1	-1.815360886	1.699102246	0.04297363	100	31	0.31
726	2	-1.278941968	2.013811654	0.210656794	100	47	0.47
726	3	-1.83794124	1.403601016	-0.07310704	100	39	0.39
726	4	-2.023446597	1.891468423	-0.167537747	100	41	0.41
727	1	-1.825885834	1.914998665	0.058592938	100	41	0.41
727	2	-1.42982153	1.846547905	0.11906682	100	42	0.42
727	3	-1.992772772	1.216307798	-0.152956542	100	48	0.48
727	4	-1.870879817	1.528907645	-0.326888957	100	38	0.38
728	1	-1.741781827	1.953776711	-0.053311591	100	42	0.42
728	2	-1.300633395	1.941228072	0.24634227	100	40	0.4
728	3	-1.960775762	1.322432446	-0.13810058	100	45	0.45
728	4	-2.633615015	1.660188423	-0.183607113	100	40	0.4
729	1	-1.657908933	1.452106679	-0.026237117	100	40	0.4
729	2	-1.371384064	2.106199739	0.242736723	100	46	0.46
729	3	-2.143928788	1.323220469	-0.236904866	100	42	0.42
729	4	-2.148355389	2.013163433	-0.260461431	100	45	0.45
730	1	-1.852898143	1.393128349	-0.019212805	100	36	0.36
730	2	-1.463589225	1.91177798	0.131070689	100	45	0.45
730	3	-2.134300382	1.203971883	-0.146198376	100	49	0.49
730	4	-1.851026125	2.030599048	-0.168965902	100	45	0.45
